-7.569310000000000209e-05	-1.735669999999999935e-05	-1.484420000000000130e-04	-6.696679999999999723e-05	-5.792549999999999961e-05	-6.593579999999999981e-05	-8.183500000000000507e-06	-3.994219999999999851e-05	1.493069999999999920e-05	-3.081059999999999940e-05
-4.215010000000000154e-05	-1.053370000000000115e-04	6.470550000000000585e-05	4.221409999999999957e-05	-4.120959999999999759e-06	-5.268430000000000649e-06	2.691910000000000049e-04	-1.257399999999999989e-04	-5.661090000000000376e-05	6.264490000000000054e-05
4.183480000000000271e-04	6.858819999999999631e-04	3.900669999999999637e-04	5.388869999999999381e-04	-2.745860000000000033e-04	-7.700269999999999511e-04	3.221919999999999808e-05	-8.214710000000000501e-04	-1.784340000000000199e-04	8.130280000000000363e-04
4.413270000000000523e-05	-8.094409999999999637e-05	1.576630000000000004e-08	6.765110000000000014e-05	-5.216449999999999836e-05	1.867830000000000038e-05	-3.369150000000000091e-05	-2.350159999999999874e-05	-5.019220000000000371e-05	-3.845449999999999579e-05
3.878980000000000188e-04	-7.023929999999999681e-05	3.867009999999999827e-04	1.260060000000000130e-04	3.607649999999999789e-04	9.486809999999999384e-05	-4.630059999999999645e-04	-1.336720000000000009e-03	5.204119999999999905e-05	-8.014420000000000425e-06
6.100949999999999516e-04	1.513300000000000029e-04	2.315620000000000167e-04	-5.409619999999999547e-06	-5.443819999999999660e-05	8.296060000000000934e-04	-7.181699999999999358e-05	-5.852610000000000061e-04	-4.139750000000000200e-04	-2.273559999999999828e-04
5.791100000000000170e-05	8.385739999999999438e-06	-4.426100000000000195e-05	4.598390000000000539e-05	-3.013599999999999743e-05	3.131499999999999952e-04	1.800869999999999988e-04	-4.066300000000000014e-04	1.015990000000000008e-04	-3.843159999999999979e-04
3.536160000000000106e-04	-3.749620000000000194e-05	-2.279610000000000016e-06	4.839369999999999848e-04	3.441530000000000370e-04	-3.341510000000000471e-05	-1.961929999999999967e-04	-3.795190000000000369e-04	5.265590000000000114e-04	-6.666169999999999908e-05
6.349250000000000510e-04	3.141269999999999826e-04	1.355499999999999880e-04	4.647899999999999731e-04	1.230810000000000096e-04	-2.677259999999999927e-06	-7.395310000000000859e-04	6.032140000000000288e-04	8.189230000000000467e-04	4.171310000000000013e-04
3.908860000000000383e-05	6.243959999999999354e-04	2.835690000000000086e-04	-9.102780000000000962e-05	3.935349999999999786e-04	-3.492719999999999722e-04	-4.695939999999999631e-05	3.105779999999999934e-04	3.788069999999999935e-04	-2.258020000000000177e-04
1.502929999999999924e-04	5.224430000000000393e-05	1.429940000000000068e-05	1.913559999999999751e-04	3.475450000000000072e-05	1.307240000000000040e-04	-2.764609999999999811e-04	1.585660000000000129e-04	2.668009999999999956e-04	-1.880319999999999981e-05
3.761400000000000138e-04	1.683520000000000036e-04	2.584679999999999790e-04	-8.848020000000000711e-05	3.924159999999999779e-04	6.507599999999999832e-05	-4.133550000000000429e-05	-9.996979999999999278e-05	-4.853839999999999999e-04	-1.008499999999999983e-04
1.810729999999999924e-04	-1.899709999999999850e-06	1.298539999999999937e-04	4.751109999999999985e-05	-4.476360000000000083e-04	-1.815730000000000046e-04	1.524079999999999814e-04	-4.828019999999999491e-04	-8.374850000000000631e-05	3.480480000000000260e-05
-3.299590000000000032e-05	2.874500000000000210e-04	-4.774559999999999633e-04	2.378640000000000116e-04	-1.351839999999999986e-04	-1.143629999999999891e-04	4.245750000000000066e-04	-5.980010000000000230e-04	-3.443069999999999681e-04	3.324940000000000187e-04
2.495570000000000232e-04	-2.293920000000000019e-04	-2.031990000000000174e-04	1.428099999999999964e-04	-2.744429999999999743e-04	8.164960000000000512e-05	1.867220000000000056e-04	-1.847850000000000003e-04	-2.514099999999999798e-04	-1.971890000000000190e-05
8.908770000000000426e-05	1.339400000000000085e-04	-3.104890000000000015e-04	-1.225800000000000088e-04	-9.247710000000000267e-06	3.153920000000000052e-04	1.032200000000000045e-04	9.810849999999999758e-05	-2.763440000000000091e-05	1.114079999999999877e-04
-1.279440000000000069e-05	1.788770000000000019e-04	5.979040000000000271e-05	1.677300000000000018e-05	-1.270259999999999930e-05	3.205690000000000134e-05	7.267520000000000512e-05	2.217250000000000091e-04	-4.135719999999999631e-04	-3.271820000000000262e-04
-2.580550000000000221e-05	-2.129159999999999788e-04	4.364509999999999993e-05	-4.867449999999999620e-05	1.853090000000000108e-04	1.552970000000000142e-04	1.370029999999999892e-04	-1.504400000000000030e-04	-1.435040000000000003e-04	5.720549999999999973e-05
3.154809999999999700e-05	2.149790000000000164e-04	6.502209999999999533e-05	1.082229999999999970e-05	-1.919229999999999851e-04	3.537169999999999881e-05	3.889949999999999577e-05	-5.538240000000000019e-05	5.446709999999999898e-05	-3.050090000000000133e-05
1.051600000000000028e-04	-9.627180000000000210e-05	5.543859999999999468e-05	1.429039999999999857e-04	-7.699239999999999827e-05	2.220840000000000238e-04	-2.350940000000000093e-04	-7.937110000000000313e-05	1.296039999999999877e-04	-7.424280000000000007e-05
-4.417949999999999807e-04	7.635899999999999719e-04	8.638639999999999947e-04	3.618149999999999773e-04	8.164189999999999501e-05	-1.222790000000000075e-03	2.726930000000000131e-04	-1.514719999999999999e-03	-1.019649999999999983e-03	6.504920000000000190e-04
-1.915170000000000164e-04	5.858280000000000431e-04	1.100700000000000029e-03	-5.598779999999999816e-04	4.922720000000000193e-05	1.271300000000000110e-04	-2.005970000000000040e-04	-2.591609999999999942e-04	6.020940000000000666e-04	-2.784430000000000173e-04
4.906819999999999888e-05	-1.213189999999999984e-05	8.761379999999999114e-05	1.956959999999999979e-05	-1.038320000000000047e-04	1.497050000000000007e-05	1.468689999999999926e-04	-5.451709999999999681e-06	1.604309999999999959e-04	-1.831759999999999823e-04
-2.276479999999999997e-04	-6.276510000000000661e-05	5.665100000000000360e-05	2.300279999999999870e-04	-4.758559999999999787e-04	2.548800000000000262e-04	2.472239999999999898e-05	2.661850000000000188e-06	3.402990000000000160e-04	1.176089999999999915e-04
-1.773820000000000171e-04	8.901569999999999275e-04	-4.397860000000000072e-04	1.279999999999999942e-04	5.748210000000000315e-05	-2.205559999999999801e-04	2.544159999999999846e-04	3.620559999999999772e-04	-7.080510000000000417e-05	9.718360000000000919e-05
3.002990000000000195e-04	6.280930000000000866e-05	1.083979999999999877e-04	-1.731970000000000157e-04	-3.125190000000000346e-04	8.528290000000000978e-05	-7.026119999999999740e-05	5.124319999999999754e-05	1.096040000000000030e-04	-6.939659999999999893e-05
-1.016260000000000058e-04	3.504080000000000237e-04	-1.338729999999999835e-04	-8.787019999999999770e-05	-7.589650000000000086e-05	-1.150909999999999997e-04	1.723029999999999798e-04	-1.799290000000000047e-04	1.019809999999999982e-04	2.190889999999999957e-05
1.680759999999999947e-04	1.132839999999999948e-04	2.250709999999999733e-04	-2.430580000000000029e-05	-1.508190000000000073e-04	5.416699999999999316e-06	2.999829999999999771e-04	-3.452449999999999920e-04	-3.008950000000000253e-04	7.394530000000000504e-04
-6.547490000000000563e-06	-4.088630000000000188e-05	-9.219170000000000706e-05	-1.019489999999999958e-04	9.516430000000000635e-05	1.534039999999999970e-04	3.146519999999999818e-05	-9.755319999999999291e-06	-2.336749999999999946e-05	1.928029999999999902e-05
1.809199999999999958e-04	3.287789999999999907e-05	2.883259999999999903e-04	1.639370000000000128e-04	1.687799999999999934e-04	3.620599999999999860e-04	1.315110000000000085e-04	-9.396310000000000843e-06	-1.631470000000000153e-04	-3.397949999999999950e-04
3.581759999999999805e-04	-1.630870000000000193e-04	1.800779999999999926e-04	-2.265470000000000114e-04	-8.870110000000001036e-05	-1.202920000000000063e-04	1.129110000000000037e-04	-1.569449999999999958e-04	2.117459999999999883e-04	3.583509999999999712e-04
1.871200000000000109e-04	3.414480000000000553e-04	4.464340000000000018e-05	-9.684959999999999511e-05	1.721040000000000178e-04	-2.439320000000000084e-04	1.579460000000000087e-04	-3.777699999999999830e-04	-4.790669999999999992e-05	-1.305870000000000153e-04
1.459449999999999994e-04	-1.117260000000000074e-04	8.273669999999999679e-05	-1.975980000000000011e-04	-1.507459999999999963e-05	1.034000000000000061e-04	-1.586059999999999922e-04	-8.612469999999999891e-05	4.663879999999999805e-05	-9.000079999999999387e-05
5.174369999999999724e-05	-1.333159999999999955e-04	-1.707759999999999790e-04	-2.194140000000000239e-04	3.842650000000000216e-05	-5.323759999999999864e-04	4.855459999999999757e-05	-6.085650000000000391e-04	-3.131669999999999918e-04	9.631830000000000242e-06
3.647169999999999709e-04	1.013070000000000030e-03	1.746149999999999916e-03	-6.610620000000000211e-04	4.060619999999999486e-04	5.852909999999999363e-04	-1.348560000000000112e-04	-1.565420000000000201e-04	7.277569999999999916e-04	-4.524080000000000094e-04
1.800790000000000030e-03	-1.412190000000000016e-03	-5.309040000000000113e-04	-1.774299999999999868e-04	1.042200000000000071e-03	-3.859789999999999987e-04	-5.947749999999999695e-04	-2.668570000000000100e-04	-4.011119999999999638e-04	-3.943940000000000054e-04
1.579520000000000083e-05	3.617300000000000078e-05	-1.161210000000000085e-04	-1.017120000000000047e-03	-1.703880000000000065e-03	8.066839999999998951e-04	7.387970000000000214e-04	-5.312909999999999925e-05	2.655700000000000205e-04	-1.084480000000000079e-03
2.909420000000000005e-05	-1.155729999999999860e-04	9.934450000000001081e-06	4.639520000000000601e-05	1.378150000000000078e-04	4.937680000000000470e-05	-8.742190000000001082e-05	-1.375520000000000003e-05	1.661619999999999992e-04	1.238749999999999888e-04
1.586840000000000006e-04	-7.247600000000000201e-05	-2.025070000000000179e-04	-2.181979999999999868e-04	3.224750000000000186e-04	-8.324190000000000679e-05	-4.468640000000000638e-05	-8.281940000000000872e-05	-1.389710000000000116e-05	3.139670000000000113e-04
2.223879999999999856e-04	-5.717770000000000654e-05	7.529319999999999936e-05	5.193439999999999526e-05	6.567140000000000282e-05	-5.963600000000000297e-05	3.812229999999999921e-05	-1.820829999999999844e-04	9.550139999999999335e-05	-4.252680000000000219e-04
-6.719220000000000357e-05	-5.612640000000000120e-04	-1.357890000000000140e-05	-3.878710000000000003e-05	-2.425009999999999742e-04	-7.806020000000000862e-05	-7.103290000000000222e-05	-5.711059999999999357e-04	2.948399999999999892e-04	-1.623650000000000082e-04
1.920709999999999952e-03	1.637379999999999912e-03	4.938180000000000720e-06	6.608249999999999758e-04	-7.371319999999999349e-04	-1.432920000000000070e-03	3.562709999999999640e-04	-1.519549999999999937e-03	8.606860000000000465e-04	8.713130000000000788e-04
2.437940000000000040e-04	2.580939999999999992e-04	-3.653359999999999865e-05	-1.137010000000000012e-04	2.971890000000000035e-04	-1.414939999999999839e-04	4.425030000000000152e-04	1.141689999999999974e-04	3.882210000000000088e-04	-1.007120000000000075e-04
6.046559999999999652e-04	1.387229999999999930e-04	-3.572630000000000385e-05	-3.258709999999999840e-05	1.025179999999999966e-04	-1.219209999999999970e-05	-6.785580000000000040e-04	-6.256859999999999722e-04	1.491759999999999961e-04	-4.261259999999999788e-04
2.916740000000000131e-04	-5.213060000000000534e-05	-2.123849999999999935e-04	6.430049999999999872e-05	2.927490000000000257e-04	-1.624100000000000120e-04	5.238890000000000387e-04	-2.612529999999999735e-04	8.978729999999999329e-05	-2.502809999999999844e-04
2.239780000000000026e-04	8.550170000000000166e-04	1.901459999999999782e-04	1.416090000000000057e-04	-4.154659999999999690e-04	-1.034889999999999899e-03	-5.869140000000000121e-04	2.499800000000000156e-04	6.190829999999999814e-04	3.319630000000000063e-04
1.373430000000000028e-04	-3.660419999999999625e-04	-2.723629999999999671e-04	-1.639479999999999963e-04	-3.840550000000000355e-05	-3.298700000000000113e-04	-2.843540000000000087e-04	-1.919799999999999813e-05	1.592900000000000013e-04	1.658970000000000008e-04
1.190279999999999995e-04	2.591840000000000311e-04	-1.788349999999999912e-04	-1.081929999999999990e-04	1.359909999999999927e-04	-3.943199999999999787e-04	-1.509410000000000038e-04	-1.923000000000000122e-04	-5.126319999999999396e-05	1.919140000000000060e-04
1.853159999999999855e-04	4.748250000000000083e-04	1.081829999999999907e-04	1.901469999999999940e-04	5.582410000000000106e-04	-1.543899999999999906e-04	3.470590000000000393e-04	-1.596640000000000082e-04	-5.244850000000000445e-05	-4.763409999999999715e-04
-3.914620000000000138e-05	-4.012030000000000278e-05	-6.314890000000000791e-05	-1.296220000000000102e-05	3.268110000000000123e-05	1.296029999999999990e-04	-2.431309999999999936e-05	-7.930480000000000005e-05	-4.935180000000000410e-05	6.042720000000000312e-05
4.586969999999999893e-04	-8.358360000000000049e-06	8.586809999999999192e-05	-1.014610000000000099e-04	-9.366959999999998829e-05	-2.951940000000000336e-04	6.199729999999999000e-05	-1.704209999999999731e-04	-3.748360000000000141e-06	-4.301090000000000252e-04
-6.238230000000000207e-04	3.898649999999999815e-04	5.218949999999999761e-04	-1.166820000000000053e-03	1.170329999999999855e-05	4.663669999999999751e-04	-1.547800000000000000e-03	-6.048690000000000663e-04	7.170279999999999796e-04	1.025709999999999990e-03
6.819830000000000466e-04	6.911099999999999882e-04	5.862709999999999981e-05	1.945359999999999786e-06	7.051629999999999433e-05	-1.277799999999999997e-04	1.876990000000000201e-04	5.187569999999999530e-05	2.127360000000000245e-05	1.850770000000000171e-04
-1.178349999999999992e-04	-2.196250000000000123e-04	-8.284670000000000082e-06	4.429109999999999341e-05	-1.874400000000000079e-04	-9.196489999999999765e-05	-1.424449999999999957e-04	-4.317409999999999716e-05	4.853729999999999351e-05	7.989270000000000844e-05
5.111680000000000498e-05	-8.468770000000000030e-04	4.886200000000000482e-04	1.048960000000000040e-03	-9.740200000000000290e-04	3.414159999999999851e-04	-1.142720000000000064e-03	2.286119999999999992e-04	-2.175520000000000069e-04	-2.729580000000000114e-04
2.162320000000000127e-04	7.548069999999999715e-05	-3.514669999999999470e-04	-4.674640000000000089e-04	3.596659999999999679e-04	2.974099999999999867e-05	-1.669680000000000047e-04	1.382760000000000022e-04	3.039750000000000026e-04	-1.912290000000000083e-04
3.923139999999999982e-04	6.095180000000000145e-05	3.129469999999999702e-05	-4.361489999999999877e-04	-6.739130000000000511e-04	4.889119999999999838e-04	-1.167380000000000163e-05	-2.816030000000000074e-04	2.435429999999999822e-04	-2.672309999999999898e-04
-3.231600000000000027e-05	-7.280449999999999726e-04	9.547980000000000020e-05	-1.709249999999999940e-04	-4.090419999999999777e-04	-7.139019999999999828e-04	-2.743889999999999914e-04	-4.776090000000000413e-04	1.495810000000000032e-04	-6.459709999999999855e-05
-1.678009999999999880e-05	-2.112539999999999937e-05	5.047850000000000129e-05	-2.873309999999999905e-04	7.322399999999999959e-04	3.541119999999999598e-04	9.331589999999999200e-04	-2.340740000000000225e-04	6.638530000000000288e-05	-2.848659999999999929e-04
1.163339999999999904e-03	2.431219999999999996e-03	-9.025920000000000210e-04	3.812390000000000136e-04	6.125699999999999982e-04	-3.182600000000000056e-04	8.549679999999999769e-05	-1.134200000000000139e-03	-3.100269999999999914e-04	5.247970000000000239e-04
-3.052440000000000340e-04	1.624709999999999967e-04	-3.009870000000000102e-04	-4.566890000000000316e-04	-4.491309999999999660e-04	4.258959999999999894e-04	-4.367430000000000162e-04	-1.346619999999999978e-03	2.602039999999999909e-04	-5.524319999999999448e-04
-2.238259999999999946e-04	-2.694640000000000208e-04	-5.965780000000000605e-04	-5.434240000000000338e-04	-8.780120000000000903e-05	-5.085590000000000076e-04	-1.217179999999999890e-04	8.216519999999999727e-06	5.031489999999999493e-05	-2.579659999999999896e-04
7.294630000000000732e-04	7.876429999999999803e-04	4.097250000000000116e-05	1.118900000000000078e-05	-5.597090000000000311e-05	3.662569999999999867e-04	-1.069910000000000061e-04	4.116569999999999518e-04	2.548480000000000103e-04	-5.891839999999999751e-04
2.878099999999999769e-05	4.739480000000000233e-04	3.574280000000000209e-04	-2.025120000000000153e-04	-3.548969999999999599e-04	-8.697600000000000210e-05	5.359499999999999898e-04	6.634229999999998991e-05	-2.869549999999999792e-04	3.125170000000000031e-04
2.518229999999999774e-04	-1.098910000000000089e-04	1.695719999999999953e-04	1.003820000000000022e-04	1.560950000000000022e-04	-1.368479999999999983e-05	-2.443710000000000088e-04	-3.981950000000000051e-04	1.414809999999999961e-04	-1.369379999999999957e-04
-1.574370000000000175e-04	6.439499999999999586e-05	4.945209999999999363e-04	4.630810000000000069e-04	-1.954649999999999996e-04	-4.100880000000000215e-04	5.077099999999999756e-04	2.094990000000000079e-04	-2.785929999999999939e-04	2.977610000000000109e-04
3.553639999999999946e-04	-2.496909999999999646e-04	8.772229999999999188e-05	-2.059429999999999898e-04	2.981370000000000222e-04	2.337170000000000122e-04	1.975249999999999901e-04	7.392059999999999831e-05	-6.695359999999999539e-05	-3.928610000000000321e-05
1.966770000000000009e-04	-2.330929999999999992e-04	3.055140000000000026e-05	3.428630000000000544e-04	-8.094540000000000600e-05	1.285860000000000052e-04	2.236140000000000176e-04	-2.805099999999999824e-04	-2.939320000000000176e-05	-3.460900000000000152e-04
3.756739999999999949e-04	2.641020000000000000e-03	3.203640000000000112e-04	-1.380839999999999878e-04	8.087239999999999501e-05	-1.464309999999999917e-03	4.627509999999999610e-04	2.997810000000000058e-03	-4.285299999999999917e-04	1.053270000000000031e-03
-7.533699999999999512e-04	6.634939999999999328e-04	1.196449999999999944e-03	-1.637060000000000078e-03	-2.190200000000000003e-04	8.332730000000000432e-04	-2.127630000000000146e-03	-5.316049999999999899e-04	3.252490000000000025e-04	9.270250000000000495e-04
1.154760000000000037e-04	-1.842199999999999946e-04	3.816909999999999747e-04	2.495110000000000036e-04	-4.423840000000000389e-04	1.982959999999999866e-04	1.550429999999999994e-04	-3.084179999999999734e-04	2.939980000000000132e-04	-8.791389999999999188e-05
-3.887240000000000140e-04	-4.343950000000000177e-04	-1.921970000000000059e-03	2.476379999999999814e-03	-5.667530000000000267e-04	7.704119999999999415e-04	-1.511999999999999889e-04	-2.161109999999999941e-03	-1.054650000000000075e-03	3.160829999999999890e-04
9.371539999999999385e-04	6.077030000000000192e-04	-1.405149999999999975e-03	1.993879999999999958e-03	-6.625660000000000664e-04	-8.705569999999999932e-04	6.518739999999999864e-04	1.219379999999999970e-04	-4.735529999999999704e-05	2.053320000000000188e-04
6.926029999999999145e-05	1.571510000000000138e-04	1.205700000000000061e-04	-3.706790000000000063e-04	-5.181600000000000398e-04	3.780140000000000301e-04	1.628119999999999923e-05	-1.488399999999999912e-04	-3.030500000000000208e-04	2.336009999999999747e-04
1.535940000000000070e-05	1.911859999999999818e-04	7.305950000000000074e-04	1.576340000000000022e-04	-9.150819999999999235e-05	-4.031330000000000178e-04	-9.608330000000000213e-05	1.365479999999999808e-04	4.243219999999999804e-04	-1.038840000000000076e-03
5.704530000000000624e-04	3.864440000000000019e-04	-1.008940000000000054e-03	-3.216069999999999855e-05	-1.450439999999999889e-04	-1.203850000000000016e-03	-4.394800000000000139e-04	-2.565220000000000217e-04	7.219599999999999791e-05	-1.822629999999999997e-04
4.259830000000000040e-04	6.813869999999999866e-04	-1.655929999999999848e-04	-2.083259999999999973e-04	-6.161229999999999962e-04	3.105790000000000091e-04	2.620020000000000031e-04	-3.726820000000000344e-05	5.321230000000000144e-04	8.010460000000000551e-05
2.482170000000000123e-04	1.228629999999999924e-04	5.477789999999999743e-04	-2.029270000000000173e-04	-3.100840000000000215e-04	-1.220160000000000054e-04	-1.937550000000000109e-05	-2.323970000000000181e-04	2.823020000000000087e-04	6.742739999999999888e-04
5.985239999999999636e-05	-2.041359999999999984e-04	-3.310040000000000330e-06	-1.580259999999999944e-04	-1.077059999999999984e-05	9.177879999999998938e-05	-8.792430000000000113e-05	-1.332180000000000008e-05	6.688229999999999490e-05	6.743880000000000219e-05
-7.372670000000000005e-05	1.971940000000000097e-04	-9.646470000000000088e-04	1.602279999999999980e-03	-4.817919999999999842e-04	-1.488369999999999982e-04	-4.346590000000000002e-05	-1.067760000000000063e-03	-1.570410000000000165e-04	-3.581360000000000012e-04
4.528780000000000370e-04	-1.184600000000000008e-04	4.317590000000000382e-04	-1.259289999999999932e-04	-4.185209999999999863e-05	5.199519999999999576e-04	2.055009999999999964e-04	-2.197099999999999954e-04	2.808329999999999724e-04	-1.096270000000000100e-03
6.159269999999999459e-04	7.036010000000000961e-04	-5.747359999999999535e-04	-5.243100000000000538e-04	4.591809999999999664e-04	1.778490000000000246e-04	2.812590000000000120e-04	-8.087519999999999301e-04	1.369499999999999949e-04	-4.008630000000000277e-05
2.094129999999999820e-04	5.016950000000000137e-05	-9.139059999999999198e-05	-2.259279999999999958e-04	4.140469999999999611e-04	5.997530000000000699e-04	-5.253939999999999370e-05	-3.840439999999999978e-04	8.757000000000000352e-05	-1.525449999999999972e-04
3.802119999999999979e-04	1.521159999999999917e-04	-6.701030000000000181e-04	-6.641239999999999860e-04	5.587689999999999758e-04	-2.196259999999999738e-04	5.751239999999999911e-04	-5.832640000000000047e-04	3.093740000000000097e-04	4.188230000000000251e-04
1.750519999999999984e-03	-1.263830000000000075e-03	-9.146930000000000598e-04	-1.432349999999999986e-03	1.405299999999999952e-03	-4.315440000000000140e-04	-2.636800000000000233e-04	-1.537380000000000083e-03	5.181880000000000470e-04	4.783890000000000169e-04
-9.671639999999998764e-05	-4.538149999999999910e-04	6.088550000000000515e-05	2.751239999999999768e-05	3.844650000000000129e-04	2.473639999999999918e-05	-4.831319999999999679e-05	-4.841199999999999659e-05	8.144850000000000462e-05	1.578720000000000091e-04
3.688879999999999823e-05	-5.968840000000000267e-05	-1.152650000000000072e-03	2.697220000000000173e-04	-5.264579999999999661e-05	-6.348530000000000015e-04	1.197069999999999948e-03	-5.193469999999999931e-06	-2.169770000000000065e-04	-3.694980000000000053e-04
6.518980000000000391e-04	-6.890130000000000386e-04	2.685959999999999607e-04	-1.473729999999999919e-03	-1.763859999999999907e-03	1.314449999999999993e-03	7.146280000000000297e-04	7.564910000000000048e-05	3.628300000000000210e-04	-1.490540000000000051e-03
2.874820000000000031e-05	-2.304609999999999743e-04	2.819809999999999960e-04	-9.369189999999999246e-04	-6.680730000000000392e-04	-3.873549999999999801e-04	3.324450000000000061e-04	4.186210000000000023e-05	-2.797899999999999758e-04	9.814329999999999257e-05
-9.869550000000000805e-04	3.705750000000000222e-05	-4.351419999999999615e-04	1.434900000000000102e-05	-1.737519999999999926e-05	-4.073630000000000501e-04	8.176799999999999910e-04	-1.449320000000000035e-03	7.394629999999999910e-04	-1.376609999999999900e-03
8.976789999999999683e-04	5.210239999999999772e-05	1.539280000000000075e-03	1.239379999999999996e-03	7.634350000000000250e-04	-1.889389999999999906e-03	-2.838009999999999752e-04	9.160389999999999212e-05	-3.803859999999999728e-04	-1.508400000000000127e-04
6.895399999999999880e-04	1.295500000000000048e-04	-7.965490000000000200e-05	-1.720119999999999896e-03	-7.191689999999999715e-04	-4.015269999999999603e-03	-6.010809999999999461e-04	-2.210909999999999959e-03	-7.489029999999999819e-04	1.662140000000000102e-03
7.392610000000000630e-04	-2.443670000000000000e-04	7.052189999999999848e-04	-4.654200000000000264e-04	3.273699999999999505e-05	-3.161330000000000173e-04	3.705019999999999841e-04	-2.012179999999999969e-04	4.969809999999999636e-04	6.083749999999999748e-04
4.101759999999999976e-04	2.746690000000000091e-04	1.140709999999999993e-04	5.108700000000000063e-05	-2.024740000000000133e-04	2.668600000000000030e-04	2.528580000000000107e-04	2.534020000000000109e-04	8.051960000000001018e-04	-1.159490000000000000e-03
-7.946680000000000291e-05	3.141540000000000283e-04	4.195270000000000238e-05	2.837049999999999815e-04	7.846989999999999217e-04	6.465810000000000220e-04	6.885910000000000078e-04	-2.359929999999999884e-04	5.770390000000000024e-04	-5.954450000000000021e-04
8.078240000000000095e-05	-9.055799999999999592e-05	-4.928579999999999897e-04	2.015569999999999948e-04	-2.475329999999999761e-04	2.025949999999999941e-04	-2.265729999999999871e-04	-5.214040000000000515e-04	1.020489999999999982e-04	2.796219999999999801e-05
