page_your	-0.000227648	-6.27651e-05	5.6651e-05	0.000230028	-0.000475856	0.00025488	2.47224e-05	2.66185e-06	0.000340299	0.000117609
page_there	-0.000177382	0.000890157	-0.000439786	0.000128	5.74821e-05	-0.000220556	0.000254416	0.000362056	-7.08051e-05	9.71836e-05
page_get	0.000300299	6.28093e-05	0.000108398	-0.000173197	-0.000312519	8.52829e-05	-7.02612e-05	5.12432e-05	0.000109604	-6.93966e-05
page_so	-0.000101626	0.000350408	-0.000133873	-8.78702e-05	-7.58965e-05	-0.000115091	0.000172303	-0.000179929	0.000101981	2.19089e-05
page_one	0.000168076	0.000113284	0.000225071	-2.43058e-05	-0.000150819	5.4167e-06	0.000299983	-0.000345245	-0.000300895	0.000739453
page_oh	-6.54749e-06	-4.08863e-05	-9.21917e-05	-0.000101949	9.51643e-05	0.000153404	3.14652e-05	-9.75532e-06	-2.33675e-05	1.92803e-05
page_but	0.00018092	3.28779e-05	0.000288326	0.000163937	0.00016878	0.00036206	0.000131511	-9.39631e-06	-0.000163147	-0.000339795
page_back	0.000358176	-0.000163087	0.000180078	-0.000226547	-8.87011e-05	-0.000120292	0.000112911	-0.000156945	0.000211746	0.000358351
page_like	0.00018712	0.000341448	4.46434e-05	-9.68496e-05	0.000172104	-0.000243932	0.000157946	-0.00037777	-4.79067e-05	-0.000130587
page_okay	0.000145945	-0.000111726	8.27367e-05	-0.000197598	-1.50746e-05	0.0001034	-0.000158606	-8.61247e-05	4.66388e-05	-9.00008e-05
page_just	5.17437e-05	-0.000133316	-0.000170776	-0.000219414	3.84265e-05	-0.000532376	4.85546e-05	-0.000608565	-0.000313167	9.63183e-06
page_gon	0.000364717	0.00101307	0.00174615	-0.000661062	0.000406062	0.000585291	-0.000134856	-0.000156542	0.000727757	-0.000452408
page_grunts	0.00180079	-0.00141219	-0.000530904	-0.00017743	0.0010422	-0.000385979	-0.000594775	-0.000266857	-0.000401112	-0.000394394
page_if	1.57952e-05	3.6173e-05	-0.000116121	-0.00101712	-0.00170388	0.000806684	0.000738797	-5.31291e-05	0.00026557	-0.00108448
page_tony	2.90942e-05	-0.000115573	9.93445e-06	4.63952e-05	0.000137815	4.93768e-05	-8.74219e-05	-1.37552e-05	0.000166162	0.000123875
page_hey	0.000158684	-7.2476e-05	-0.000202507	-0.000218198	0.000322475	-8.32419e-05	-4.46864e-05	-8.28194e-05	-1.38971e-05	0.000313967
page_about	0.000222388	-5.71777e-05	7.52932e-05	5.19344e-05	6.56714e-05	-5.9636e-05	3.81223e-05	-0.000182083	9.55014e-05	-0.000425268
page_can	-6.71922e-05	-0.000561264	-1.35789e-05	-3.87871e-05	-0.000242501	-7.80602e-05	-7.10329e-05	-0.000571106	0.00029484	-0.000162365
page_stones	0.00192071	0.00163738	4.93818e-06	0.000660825	-0.000737132	-0.00143292	0.000356271	-0.00151955	0.000860686	0.000871313
page_where	0.000243794	0.000258094	-3.65336e-05	-0.000113701	0.000297189	-0.000141494	0.000442503	0.000114169	0.000388221	-0.000100712
page_now	0.000604656	0.000138723	-3.57263e-05	-3.25871e-05	0.000102518	-1.21921e-05	-0.000678558	-0.000625686	0.000149176	-0.000426126
page_they	0.000291674	-5.21306e-05	-0.000212385	6.43005e-05	0.000292749	-0.00016241	0.000523889	-0.000261253	8.97873e-05	-0.000250281
page_with	0.000223978	0.000855017	0.000190146	0.000141609	-0.000415466	-0.00103489	-0.000586914	0.00024998	0.000619083	0.000331963
page_up	0.000137343	-0.000366042	-0.000272363	-0.000163948	-3.84055e-05	-0.00032987	-0.000284354	-1.9198e-05	0.00015929	0.000165897
page_thanos	0.000119028	0.000259184	-0.000178835	-0.000108193	0.000135991	-0.00039432	-0.000150941	-0.0001923	-5.12632e-05	0.000191914
page_who	0.000185316	0.000474825	0.000108183	0.000190147	0.000558241	-0.00015439	0.000347059	-0.000159664	-5.24485e-05	-0.000476341
page_good	-3.91462e-05	-4.01203e-05	-6.31489e-05	-1.29622e-05	3.26811e-05	0.000129603	-2.43131e-05	-7.93048e-05	-4.93518e-05	6.04272e-05
page_how	0.000458697	-8.35836e-06	8.58681e-05	-0.000101461	-9.36696e-05	-0.000295194	6.19973e-05	-0.000170421	-3.74836e-06	-0.000430109
page_hulk	-0.000623823	0.000389865	0.000521895	-0.00116682	1.17033e-05	0.000466367	-0.0015478	-0.000604869	0.000717028	0.00102571
page_out	0.000681983	0.00069111	5.86271e-05	1.94536e-06	7.05163e-05	-0.00012778	0.000187699	5.18757e-05	2.12736e-05	0.000185077
page_go	-0.000117835	-0.000219625	-8.28467e-06	4.42911e-05	-0.00018744	-9.19649e-05	-0.000142445	-4.31741e-05	4.85373e-05	7.98927e-05
page_come	5.11168e-05	-0.000846877	0.00048862	0.00104896	-0.00097402	0.000341416	-0.00114272	0.000228612	-0.000217552	-0.000272958
page_thor	0.000216232	7.54807e-05	-0.000351467	-0.000467464	0.000359666	2.9741e-05	-0.000166968	0.000138276	0.000303975	-0.000191229
page_'ll	0.000392314	6.09518e-05	3.12947e-05	-0.000436149	-0.000673913	0.000488912	-1.16738e-05	-0.000281603	0.000243543	-0.000267231
page_him	-3.2316e-05	-0.000728045	9.54798e-05	-0.000170925	-0.000409042	-0.000713902	-0.000274389	-0.000477609	0.000149581	-6.45971e-05
page_uh	-1.67801e-05	-2.11254e-05	5.04785e-05	-0.000287331	0.00073224	0.000354112	0.000933159	-0.000234074	6.63853e-05	-0.000284866
page_at	0.00116334	0.00243122	-0.000902592	0.000381239	0.00061257	-0.00031826	8.54968e-05	-0.0011342	-0.000310027	0.000524797
page_see	-0.000305244	0.000162471	-0.000300987	-0.000456689	-0.000449131	0.000425896	-0.000436743	-0.00134662	0.000260204	-0.000552432
page_let	-0.000223826	-0.000269464	-0.000596578	-0.000543424	-8.78012e-05	-0.000508559	-0.000121718	8.21652e-06	5.03149e-05	-0.000257966
page_she	0.000729463	0.000787643	4.09725e-05	1.1189e-05	-5.59709e-05	0.000366257	-0.000106991	0.000411657	0.000254848	-0.000589184
page_way	2.8781e-05	0.000473948	0.000357428	-0.000202512	-0.000354897	-8.6976e-05	0.00053595	6.63423e-05	-0.000286955	0.000312517
page_going	0.000251823	-0.000109891	0.000169572	0.000100382	0.000156095	-1.36848e-05	-0.000244371	-0.000398195	0.000141481	-0.000136938
page_our	-0.000157437	6.4395e-05	0.000494521	0.000463081	-0.000195465	-0.000410088	0.00050771	0.000209499	-0.000278593	0.000297761
page_scott	0.000355364	-0.000249691	8.77223e-05	-0.000205943	0.000298137	0.000233717	0.000197525	7.39206e-05	-6.69536e-05	-3.92861e-05
page_will	0.000196677	-0.000233093	3.05514e-05	0.000342863	-8.09454e-05	0.000128586	0.000223614	-0.00028051	-2.93932e-05	-0.00034609
page_stone	0.000375674	0.00264102	0.000320364	-0.000138084	8.08724e-05	-0.00146431	0.000462751	0.00299781	-0.00042853	0.00105327
page_smart	-0.00075337	0.000663494	0.00119645	-0.00163706	-0.00021902	0.000833273	-0.00212763	-0.000531605	0.000325249	0.000927025
page_need	0.000115476	-0.00018422	0.000381691	0.000249511	-0.000442384	0.000198296	0.000155043	-0.000308418	0.000293998	-8.79139e-05
page_'ve	-0.000388724	-0.000434395	-0.00192197	0.00247638	-0.000566753	0.000770412	-0.0001512	-0.00216111	-0.00105465	0.000316083
page_then	0.000937154	0.000607703	-0.00140515	0.00199388	-0.000662566	-0.000870557	0.000651874	0.000121938	-4.73553e-05	0.000205332
page_down	6.92603e-05	0.000157151	0.00012057	-0.000370679	-0.00051816	0.000378014	1.62812e-05	-0.00014884	-0.00030305	0.000233601
page_does	1.53594e-05	0.000191186	0.000730595	0.000157634	-9.15082e-05	-0.000403133	-9.60833e-05	0.000136548	0.000424322	-0.00103884
page_been	0.000570453	0.000386444	-0.00100894	-3.21607e-05	-0.000145044	-0.00120385	-0.00043948	-0.000256522	7.2196e-05	-0.000182263
page_her	0.000425983	0.000681387	-0.000165593	-0.000208326	-0.000616123	0.000310579	0.000262002	-3.72682e-05	0.000532123	8.01046e-05
page_them	0.000248217	0.000122863	0.000547779	-0.000202927	-0.000310084	-0.000122016	-1.93755e-05	-0.000232397	0.000282302	0.000674274
page_sighs	5.98524e-05	-0.000204136	-3.31004e-06	-0.000158026	-1.07706e-05	9.17788e-05	-8.79243e-05	-1.33218e-05	6.68823e-05	6.74388e-05
page_were	-7.37267e-05	0.000197194	-0.000964647	0.00160228	-0.000481792	-0.000148837	-4.34659e-05	-0.00106776	-0.000157041	-0.000358136
page_think	0.000452878	-0.00011846	0.000431759	-0.000125929	-4.18521e-05	0.000519952	0.000205501	-0.00021971	0.000280833	-0.00109627
page_look	0.000615927	0.000703601	-0.000574736	-0.00052431	0.000459181	0.000177849	0.000281259	-0.000808752	0.00013695	-4.00863e-05
page_yes	0.000209413	5.01695e-05	-9.13906e-05	-0.000225928	0.000414047	0.000599753	-5.25394e-05	-0.000384044	8.757e-05	-0.000152545
page_guys	0.000380212	0.000152116	-0.000670103	-0.000664124	0.000558769	-0.000219626	0.000575124	-0.000583264	0.000309374	0.000418823
page_grunting	0.00175052	-0.00126383	-0.000914693	-0.00143235	0.0014053	-0.000431544	-0.00026368	-0.00153738	0.000518188	0.000478389
page_steve	-9.67164e-05	-0.000453815	6.08855e-05	2.75124e-05	0.000384465	2.47364e-05	-4.83132e-05	-4.8412e-05	8.14485e-05	0.000157872
page_or	3.68888e-05	-5.96884e-05	-0.00115265	0.000269722	-5.26458e-05	-0.000634853	0.00119707	-5.19347e-06	-0.000216977	-0.000369498
page_ca	0.000651898	-0.000689013	0.000268596	-0.00147373	-0.00176386	0.00131445	0.000714628	7.56491e-05	0.00036283	-0.00149054
page_take	2.87482e-05	-0.000230461	0.000281981	-0.000936919	-0.000668073	-0.000387355	0.000332445	4.18621e-05	-0.00027979	9.81433e-05
page_want	-0.000986955	3.70575e-05	-0.000435142	1.4349e-05	-1.73752e-05	-0.000407363	0.00081768	-0.00144932	0.000739463	-0.00137661
page_as	0.000897679	5.21024e-05	0.00153928	0.00123938	0.000763435	-0.00188939	-0.000283801	9.16039e-05	-0.000380386	-0.00015084
page_years	0.00068954	0.00012955	-7.96549e-05	-0.00172012	-0.000719169	-0.00401527	-0.000601081	-0.00221091	-0.000748903	0.00166214
page_bring	0.000739261	-0.000244367	0.000705219	-0.00046542	3.2737e-05	-0.000316133	0.000370502	-0.000201218	0.000496981	0.000608375
page_why	0.000410176	0.000274669	0.000114071	5.1087e-05	-0.000202474	0.00026686	0.000252858	0.000253402	0.000805196	-0.00115949
page_well	-7.94668e-05	0.000314154	4.19527e-05	0.000283705	0.000784699	0.000646581	0.000688591	-0.000235993	0.000577039	-0.000595445
page_something	8.07824e-05	-9.0558e-05	-0.000492858	0.000201557	-0.000247533	0.000202595	-0.000226573	-0.000521404	0.000102049	2.79622e-05
page_stop	9.91685e-06	-0.000498506	0.000190902	-0.000298617	-0.000150032	0.0004508	-0.000349782	5.19832e-05	5.31601e-05	0.00013917
page_could	0.000105745	0.00044929	0.000615918	6.66293e-05	-0.0026705	0.000186879	-3.58548e-05	0.000367852	0.00061019	-0.00017054
page_little	0.000205331	0.000505787	-0.000318397	0.000293569	-0.000839973	9.40205e-05	-0.000633779	-0.000608601	-0.000546952	-6.10649e-05
page_from	0.000272613	0.000543407	0.00123053	6.08963e-06	-0.000596599	-0.000820653	0.000784494	-0.000663804	0.000506734	0.00140324
page_had	0.000337302	0.00111224	0.000815426	-0.000155976	-0.00125502	-1.22351e-06	0.00103251	-0.000928767	-0.00167056	0.00153351
page_thing	0.00111436	0.00112601	-0.000220505	-0.000743575	-0.00052827	-0.000389388	0.000197034	9.46689e-05	-3.08147e-05	-0.000182276
page_only	-3.23986e-06	0.0012614	-7.11236e-05	0.000231563	-0.00151567	-0.00171168	-0.000422778	-0.00079147	-0.00105805	-0.00042181
page_an	-0.0007798	0.00175439	0.000481493	0.000961697	-0.000930492	0.000371597	0.0012118	0.00208876	-0.000361364	0.000422588
page_two	-0.000135688	0.000702423	0.000933913	0.000318349	0.000732701	-0.000243946	0.00146328	-0.000371578	-0.00111723	0.00317052
page_chuckles	0.000225809	-0.000251446	-0.000422382	-0.000539874	0.000349397	0.000701676	-0.00108763	0.000168349	-0.000140984	0.000311067
page_should	-0.000931275	0.000958544	0.000612726	0.00108781	-0.00165925	0.000991331	-0.000944442	-0.000721868	4.08402e-05	-0.00133924
page_man	8.34353e-05	0.000703803	-0.000847587	-0.000766724	-0.000332899	-0.000254889	-0.000404929	-0.000566628	0.00112794	-1.42536e-05
page_tell	-0.00125824	-5.56581e-05	-0.000780882	-0.000179234	-0.000320785	0.000315026	0.000722286	-0.000620402	0.000946027	-0.000652567
page_lost	0.000919675	-0.000773967	-0.000140257	0.000801204	-0.000396008	0.000220441	-3.60282e-05	-0.000603269	0.000137193	0.000794607
page_ant-man	0.00027859	-0.000502619	0.00018311	0.000234906	0.000618325	0.000281124	-0.00036261	0.000193522	-0.000255013	-0.000454387
page_panting	0.00221019	-0.00713689	-0.000734564	-0.00299773	-0.000315115	0.00269896	-0.00165897	0.00113364	-0.000700382	0.000519554
page_nebula	-0.000125059	0.000152867	2.99383e-05	0.00017347	0.000499565	-0.00016796	0.00110934	0.000388501	0.00127908	0.000581222
page_cap	0.000811967	-0.000309844	-0.000197214	-0.000152712	0.000325433	5.23817e-05	-0.000269641	-0.000242481	4.6998e-05	0.000148469
page_please	-0.000502614	5.87531e-05	-4.1267e-05	-0.00054774	0.000515934	8.28599e-07	-2.66215e-05	-0.000755593	0.000134125	0.000244354
page_both	0.000952122	-0.000878466	-0.000937641	0.000844022	0.000574288	1.09264e-05	0.0012676	-0.000504846	-1.17142e-05	-0.000262092
page_am	0.000818843	0.000324915	0.0011053	0.000811481	-0.000384883	0.00169248	0.00200186	-0.00294179	-0.0015755	-0.000486898
page_would	-0.000626543	0.00240181	-0.000526035	0.00075616	-0.00193106	0.000918184	0.00065473	0.000189167	0.000594372	-0.0015999
page_when	0.000691442	2.17408e-06	-0.000315261	0.00295737	-0.000483583	-0.0029908	0.000519686	-0.00396753	-0.00199812	0.00188161
page_sorry	0.00114532	-0.000321871	0.000417304	0.000248636	0.000249743	0.000717328	0.000121936	-0.000671562	-0.000470844	-0.000198156
page_even	-0.000756074	0.000310994	0.000759962	-0.000119111	-0.000136523	0.000357238	0.00108892	-0.00108429	0.0001748	-0.0011026
page_ta	0.000939848	-0.00135048	-0.00195422	0.000683313	-0.00124763	0.000427616	-8.78885e-05	0.000770404	-0.000460376	-0.000699159
page_us	0.000669516	-5.36598e-05	0.00044416	0.00113467	0.000248169	-0.000158337	-0.000188135	0.000590344	-0.000221524	0.000935437
page_thank	-0.00181057	0.000504319	-0.0020812	0.000946629	0.000844401	0.00235572	-0.00192904	-0.00292598	0.00246601	-0.000277077
page_wan	-0.000894601	0.000522926	0.000649037	-0.000387242	-0.000377101	0.000287518	-0.00056893	-0.00019004	0.000584156	-0.00117006
page_rocket	0.00022092	-0.000570959	-0.000219581	-0.000608047	0.000934898	2.7577e-05	9.47111e-05	0.00115793	-0.000830867	0.00059819
page_'d	0.00026938	0.00185291	-0.000327329	0.000375443	-0.00192338	0.000261149	0.000722988	-0.00118708	-0.000204574	-0.00110349
page_natasha	0.000484952	5.20031e-05	0.000428663	0.000268376	0.00157048	0.000150322	0.000629126	0.000205438	-4.00515e-05	-0.000214192
page_his	1.88491e-05	0.00174645	0.000304575	0.00168297	0.000325558	0.000842872	-0.00112669	0.00213534	0.00119456	-8.70933e-05
page_give	-0.000104067	-0.000446082	-0.00155213	-0.0017346	-0.00242741	-0.000904375	-3.67667e-05	-0.000311085	0.000618821	-0.000570972
page_god	-0.000237995	0.000243679	-0.000510819	-0.000209729	0.000181984	0.000837025	0.000155021	-0.000275643	0.000165939	0.000110708
page_has	-0.000166489	0.00275297	-0.00139343	-0.00151121	-0.00185625	-0.00299015	-0.000225974	0.000350749	-0.000346071	7.51725e-05
page_off	-0.00117786	-0.00179044	1.6857e-05	-0.00277718	-0.00320429	0.00113569	0.00171195	-0.000344227	0.000935974	-0.00131164
page_very	-6.34794e-05	0.00131124	-0.000207598	-0.000101642	-0.000474947	0.00114625	-0.00192459	-0.000482674	-0.000815676	-0.000721938
page_never	0.000531002	0.000636432	-0.000642086	-0.000296571	-0.00196271	0.000562839	0.000567539	-0.000496289	-0.000144318	0.000367918
page_some	-0.000137538	0.000431119	-0.000697609	-0.000502241	-0.00100555	-7.49936e-06	-0.000497862	0.000110668	0.000477315	-0.000558705
page_future	-0.00159674	0.000572176	0.00172891	0.000377221	-0.000901977	7.56354e-05	0.00169707	-0.000891135	0.00192993	0.000440211
page_say	0.00122566	0.000274566	-0.000865243	-0.000133654	-3.5027e-05	-0.000643748	0.000649453	-9.33959e-05	-5.34834e-05	-0.00223214
page_work	0.000287391	0.000251272	0.000924301	0.000138502	9.08784e-05	0.000169864	0.000814976	-1.68254e-05	5.5357e-05	-0.00019199
page_groans	0.00272951	-0.00143257	0.000200239	-0.000332672	0.00185824	-0.000920629	0.000132824	-0.00163737	0.00415958	-0.000320008
page_help	0.000938377	0.000243391	-0.000898578	-0.000425837	-0.00172625	0.0014231	0.000663367	-0.000317567	0.00134991	0.000456404
page_really	0.000396574	-0.000132992	0.00044568	0.00130585	3.21607e-05	0.000658566	0.000392374	-0.000622561	0.000103496	0.000382546
page_long	-0.00111006	-6.68719e-05	0.00134583	-0.000711016	0.000869341	-0.0020904	0.000149392	-0.00102658	-0.000894917	-0.000206
page_stark	0.000504609	-0.000519833	-0.000355446	0.000551348	-0.00089508	0.000628002	0.000123229	7.67551e-05	0.0013937	0.000899338
page_trying	0.000587945	0.00111546	0.0013794	-0.000554919	-0.000529885	0.000707109	0.000280278	-0.00147504	-0.00117896	0.000269268
page_wait	-0.000253287	-0.00132334	-0.000242326	-2.06438e-05	0.00293734	-0.000496122	-0.00191083	-0.00140978	-0.00259742	-0.000773477
page_done	-0.000155883	0.000392843	0.000245022	0.000207221	0.000318368	0.000317768	7.35266e-05	-0.000283527	2.27832e-05	-0.000458247
page_maybe	-0.00122745	0.00091268	0.0017402	3.10248e-06	1.53078e-05	-3.9932e-05	0.000821291	-0.00100573	-0.00107851	-0.000566978
page_people	-0.00056988	0.00131707	-0.000660308	0.000474972	0.000704849	1.35977e-05	-0.000171065	-0.000366911	0.000547022	-0.000693207
page_yelling	-0.000507224	-0.0063983	-0.00115658	-0.00312326	0.0049116	-0.000340147	-0.00425092	-0.000135557	0.00302534	0.00413765
page_these	0.000983616	-0.000162951	-0.000988815	0.000887514	0.000269015	0.00064113	0.00036155	-0.00111203	0.000393034	0.00044498
page_five	0.000893006	-0.000709905	-9.26716e-05	-9.60989e-05	9.27849e-05	-0.0017395	-0.000210616	-0.000233971	-0.000541272	0.000327344
page_too	-0.000884278	1.31326e-05	-0.00116959	-0.000162531	-0.000982148	-2.52065e-05	0.000382638	-0.00127148	-0.00068861	-0.000156149
page_talk	-0.000658745	-0.000529992	0.000765846	0.000236676	-0.000987545	-0.00032879	0.00022685	-0.00180174	0.000777813	-0.000869803
page_better	0.000372908	0.00130495	-0.000229285	-0.000121154	-0.000263825	0.000203822	-0.000250169	-0.000277971	-0.000299976	-0.000489603
page_nothing	0.00136795	5.19137e-06	-0.00101852	0.000202508	-0.000584338	3.79413e-05	0.00160037	-0.000487584	-0.0003282	-0.00027661
page_doing	0.000441649	-0.000701376	-0.00013948	0.0020316	0.000634074	-0.000986191	-0.000836878	-0.000894341	0.00079783	-0.00123241
page_try	0.00263582	0.000232264	-0.00189913	0.000275699	-0.00148447	-9.92869e-05	0.00212693	0.00157928	-0.00187831	-0.000987804
page_feel	0.000172831	0.000242219	0.000942371	-0.00124709	-5.60439e-05	-0.000491121	-0.000136768	-0.000245666	0.000960171	-0.00114225
page_captain	0.00311134	-9.45355e-05	0.00176525	-0.000568276	3.36827e-05	0.000853124	0.00152083	0.000703097	0.00106636	0.00284964
page_life	0.00138615	0.000687594	0.000553355	0.000705104	-9.53721e-05	0.000494938	0.000126834	0.000560346	-0.000511711	0.000747013
page_other	0.000420953	0.00140829	-0.00114953	-2.08506e-06	0.00107599	-8.67164e-05	0.000798298	-0.00103037	0.000349314	0.00125741
page_three	0.000364806	0.000436623	0.00276518	0.00190869	0.00185845	-0.00249762	0.00421628	-0.0010901	-0.00496635	0.00586799
page_quantum	-0.000226725	0.00291857	0.000718882	0.000271457	8.01737e-05	-0.00275767	-0.00276475	1.44269e-05	-0.000733783	8.39453e-05
page_things	0.00181986	0.00283403	-0.00289348	0.0040437	0.00341284	0.000322386	0.0021775	-0.000822712	5.18613e-05	-0.00112627
page_lot	-0.000629432	0.00484104	-0.00211534	0.00252649	0.00104759	-0.000896449	-0.000530973	-0.00250106	-0.00233435	-1.36156e-05
page_said	0.00131305	0.000184241	0.000794856	-0.000240773	-0.000699744	0.000247929	0.000833898	-0.000198223	-0.000592247	1.42249e-05
page_rhodes	2.69516e-05	-0.000260229	0.000313032	-0.000343341	0.000375067	-0.000444549	-0.000177008	-0.000230735	-0.000411489	-0.000172558
page_new	-0.00160503	0.0015468	-0.00032464	0.00101786	0.0017436	-0.000537337	-0.00229447	-0.00071929	0.00086464	0.00013916
page_machine	-0.000188159	0.000450533	0.000547944	-0.000406878	0.000737233	-0.00138434	0.000722415	-0.000433243	-0.000635899	0.000541868
page_groaning	0.00076022	-0.00383661	-0.000317502	-0.00894994	-0.00184424	-0.00556725	0.0014264	-0.00183361	0.00634262	-0.00218782
page_mean	-0.000516641	0.000842647	0.000723625	0.000556732	-0.000855626	0.000538832	0.00019558	-0.00141671	0.000344322	-0.00282731
page_over	0.00144916	0.00175078	-0.000275056	-0.000131505	-0.00169685	0.000816199	0.00185382	-0.00142376	0.00115513	0.000714736
